Source,Target,Weight,Raw distance
BGC0000996.1,BGC0001043.1,0.461413711309433,0.32072558999061584
BGC0000094.1,BGC0001169.1,0.24441146850585935,0.5056201219558716
BGC0000117.1,BGC0001648.1,0.1718338131904602,0.5854715704917908
BGC0000073.1,BGC0001877.1,0.20923183858394626,0.5425813198089601
BGC0000228.1,BGC0001904.1,0.33284077048301697,0.42307648062706
BGC0000116.1,BGC0001288.1,0.1885327696800232,0.5657963752746582
BGC0000050.1,BGC0000075.1,0.2141226977109909,0.5372660756111145
BGC0000059.1,BGC0001013.1,0.23730117082595825,0.5128643512725829
BGC0000157.1,BGC0001348.1,0.1690651774406433,0.5888246297836304
BGC0000108.1,BGC0000115.1,0.2168702632188797,0.5343067049980164
BGC0000633.1,BGC0001456.1,0.4722163081169128,0.31282004714012146
BGC0001662.1,BGC0001709.1,0.1715586930513382,0.5858035683631897
BGC0000236.1,BGC0002000.1,0.266867458820343,0.4834078252315521
BGC0000058.1,BGC0000109.1,0.3809418678283691,0.382795125246048
BGC0000117.1,BGC0001856.1,0.1691131740808487,0.5887662768363953
BGC0000226.1,BGC0001723.1,0.2924200594425201,0.4592412412166596
BGC0000094.1,BGC0001495.1,0.17445442080497742,0.5823225975036621
BGC0000114.1,BGC0001653.1,0.1776237189769745,0.5785456895828247
BGC0000018.1,BGC0000028.1,0.1890178471803665,0.5652381777763367
BGC0000113.1,BGC0001348.1,0.1737722009420395,0.5831400752067566
BGC0001773.1,BGC0002032.1,0.2036697119474411,0.5487021803855896
BGC0001477.1,BGC0001932.1,0.1916147619485855,0.5622617602348328
BGC0000224.1,BGC0000234.1,0.1935090273618698,0.5601033568382263
BGC0000116.1,BGC0001012.1,0.18628668785095212,0.5683906078338623
BGC0000040.1,BGC0001773.1,0.1870834529399872,0.567468523979187
BGC0000051.1,BGC0001293.1,0.17847542464733124,0.5775364637374878
BGC0000270.1,BGC0001072.1,0.994958519935608,0.002523917937651277
BGC0000349.1,BGC0001211.1,0.18824997544288635,0.5661221742630005
BGC0000018.1,BGC0000075.1,0.20648671686649325,0.5455918908119202
BGC0000268.1,BGC0001661.1,0.2363157570362091,0.5138767957687378
BGC0000060.1,BGC0001770.1,0.1706305742263794,0.5869254469871521
BGC0000115.1,BGC0001856.1,0.20932842791080475,0.5424757599830627
BGC0000265.1,BGC0001558.1,0.26410701870918274,0.4860865473747253
BGC0000059.1,BGC0000164.1,0.199080154299736,0.553816020488739
BGC0000267.1,BGC0000269.1,0.19211386144161224,0.5616920590400696
BGC0000092.1,BGC0000166.1,0.16021358966827393,0.5997331142425537
BGC0001755.1,BGC0002032.1,0.1917685270309448,0.5620861649513245
BGC0000124.1,BGC0002033.1,0.1615658700466156,0.5980474352836609
BGC0001181.1,NZ_JNXG01000018.region004,0.31990891695022583,0.4343951046466827
BGC0000109.1,BGC0000159.1,0.19369196891784668,0.5598955154418945
BGC0000248.1,BGC0001386.1,0.2463579177856445,0.5036554336547852
BGC0000663.1,NZ_JNXG01000011.region003,0.3692590892314911,0.3923330903053284
BGC0000067.1,BGC0001200.1,0.18723122775554654,0.5672977566719055
BGC0000058.1,BGC0001447.1,0.20239831507205966,0.5501129627227783
BGC0000059.1,BGC0001619.1,0.1726866364479065,0.5844441652297974
BGC0000236.1,BGC0000239.1,0.22239981591701508,0.5284071564674377
BGC0000067.1,BGC0000113.1,0.2581746280193329,0.4918911159038544
BGC0001004.1,BGC0001183.1,0.7832577228546143,0.114981509745121
BGC0000223.1,BGC0001661.1,0.1673887073993683,0.590868353843689
BGC0000124.1,BGC0001702.1,0.19379094243049624,0.5597831010818481
BGC0000073.1,BGC0000116.1,0.3204943835735321,0.4338777661323547
BGC0001477.1,BGC0001773.1,0.16227483749389648,0.5971664786338806
BGC0000239.1,BGC0002000.1,0.3602938652038574,0.3997551500797272
BGC0001653.1,BGC0002032.1,0.2001225054264069,0.5526494383811951
BGC0000040.1,BGC0000164.1,0.16350112855434418,0.5956472754478455
BGC0000126.1,BGC0000994.1,0.19500969350337985,0.5584009885787964
BGC0000248.1,BGC0001723.1,0.26427194476127625,0.4859261214733124
BGC0000040.1,BGC0002032.1,0.2312920987606049,0.5190716385841371
BGC0000126.1,BGC0001119.1,0.1607011705636978,0.5991244912147522
BGC0000050.1,BGC0001702.1,0.23027777671813965,0.5201273560523987
BGC0000114.1,BGC0000149.1,0.24525123834609985,0.5047715306282043
BGC0000086.1,BGC0001348.1,0.20724613964557648,0.544757068157196
BGC0000115.1,BGC0000116.1,0.5284121036529541,0.27308037877082825
BGC0000235.1,BGC0000272.1,0.2251219302415848,0.5255298614501953
BGC0000040.1,BGC0001348.1,0.2503154873847961,0.4996846318244934
BGC0000036.1,BGC0000042.1,0.17788244783878324,0.578238844871521
BGC0000126.1,BGC0000148.1,0.25942495465278625,0.4906622469425202
BGC0000208.1,BGC0000275.1,0.2386106699705124,0.5115220546722412
BGC0001034.1,BGC0001394.1,0.1850205957889557,0.5698598027229309
BGC0000108.1,BGC0001491.1,0.17705285549163818,0.5792235136032104
BGC0001653.1,BGC0001770.1,0.200594425201416,0.5521222949028015
BGC0000094.1,BGC0000126.1,0.19579146802425385,0.5575166940689087
BGC0000050.1,BGC0002033.1,0.1835773587226868,0.5715407133102417
BGC0001472.1,NZ_JNXG01000002.region001,0.858902633190155,0.07322999835014342
BGC0000002.1,BGC0001662.1,0.16470111906528473,0.5941661596298218
BGC0000061.1,BGC0000117.1,0.18683677911758426,0.567753791809082
BGC0000028.1,BGC0001169.1,0.16090261936187744,0.5988733172416687
BGC0000103.1,BGC0000116.1,0.1867312788963318,0.567875862121582
BGC0000256.1,BGC0001366.1,0.247733935713768,0.5022712349891663
BGC0000050.1,BGC0000148.1,0.17958736419677734,0.5762224793434143
BGC0000096.1,BGC0000166.1,0.19426754117012024,0.5592420697212219
BGC0000270.1,BGC0000835.1,1.0,4.163336342344337e-17
BGC0000236.1,BGC0001895.1,0.3014631569385529,0.4509433805942536
BGC0000058.1,BGC0000166.1,0.19359998404979706,0.5600000023841858
BGC0000021.1,BGC0000040.1,0.20322374999523166,0.5491965413093567
BGC0000103.1,BGC0001619.1,0.1603723019361496,0.5995349287986755
BGC0000050.1,BGC0000102.1,0.21202503144741056,0.5395382642745972
BGC0000209.1,BGC0001512.1,0.18079739809036252,0.5747972130775452
BGC0000124.1,BGC0000166.1,0.2389574497938156,0.5111672282218933
BGC0000113.1,BGC0002033.1,0.6262200474739075,0.2086593210697174
BGC0000050.1,BGC0001194.1,0.2609034776687622,0.4892128705978394
BGC0000054.1,BGC0000055.1,0.3167077600955963,0.4372320473194122
BGC0000223.1,BGC0000239.1,0.24519388377666476,0.504829466342926
BGC0000248.1,BGC0001179.1,0.22221438586711886,0.5286037921905518
BGC0000058.1,BGC0000105.1,0.2025588750839233,0.5499346256256104
BGC0000094.1,BGC0001396.1,0.1841975599527359,0.5708175897598267
BGC0000028.1,BGC0001939.1,0.1602434068918228,0.5996958613395691
BGC0001649.1,BGC0001916.1,1.0,4.163336342344337e-17
BGC0000215.1,NZ_JNXG01000018.region004,0.4973014891147614,0.2948039174079895
BGC0000058.1,BGC0000067.1,0.16952811181545258,0.5882620811462402
BGC0001447.1,BGC0001619.1,0.18570150434970856,0.5690690279006958
BGC0000018.1,BGC0000066.1,0.185774639248848,0.5689841508865356
BGC0000227.1,BGC0001960.1,0.23891884088516235,0.5112067461013794
BGC0000248.1,BGC0001074.1,0.1678355485200882,0.5903226137161255
BGC0001523.1,BGC0001619.1,0.1996959000825882,0.5531265139579773
BGC0000113.1,BGC0000166.1,0.4182414710521698,0.35328409075737
BGC0001062.1,BGC0001366.1,0.1749378740787506,0.5817442536354065
BGC0000097.1,BGC0001194.1,0.1986051499843597,0.5543486475944519
BGC0000050.1,BGC0001537.1,0.19589079916477206,0.5574044585227966
BGC0000125.1,BGC0000135.1,0.19023798406124115,0.5638372302055359
BGC0000059.1,BGC0000135.1,0.21101365983486176,0.5406377911567688
BGC0000217.1,BGC0000218.1,0.5854379534721375,0.23486080765724185
BGC0000248.1,BGC0001512.1,0.1869259774684906,0.5676506161689758
BGC0001013.1,BGC0001653.1,0.1978838294744492,0.5551586151123047
BGC0000051.1,BGC0000113.1,0.2652076780796051,0.4850168228149414
BGC0001495.1,BGC0001770.1,0.17883162200450894,0.5771151185035706
BGC0000267.1,BGC0000273.1,0.2270645350217819,0.5234870910644531
BGC0000059.1,BGC0000100.1,0.20791110396385196,0.5440273284912109
BGC0000097.1,BGC0000135.1,0.1780255138874054,0.578069269657135
BGC0000002.1,BGC0000115.1,0.2218935489654541,0.528944194316864
BGC0000228.1,BGC0000273.1,0.22264929115772247,0.5281427502632141
BGC0000115.1,BGC0001477.1,0.22881248593330386,0.5216565132141113
BGC0001012.1,BGC0001348.1,0.18905456364154816,0.5651959180831909
BGC0000226.1,BGC0000228.1,0.3057927191257477,0.447014719247818
BGC0000059.1,BGC0001523.1,0.17752069234848022,0.578667938709259
BGC0000229.1,BGC0000235.1,0.1868029683828354,0.5677928924560547
BGC0000018.1,BGC0001939.1,0.1794186234474182,0.5764216184616089
BGC0000226.1,BGC0000267.1,0.21054725348949432,0.5411457419395447
BGC0000125.1,BGC0001012.1,0.21003828942775726,0.5417006611824036
BGC0000228.1,BGC0001384.1,0.35405272245407104,0.4049766957759857
BGC0000113.1,BGC0001533.1,0.16298970580101013,0.5962801575660706
BGC0000073.1,BGC0000144.1,0.1790706068277359,0.57683265209198
BGC0000124.1,BGC0001653.1,0.1860332489013672,0.5686842799186707
BGC0000133.1,BGC0001931.1,0.17016533017158508,0.5874890089035034
BGC0000230.1,BGC0000246.1,0.16323383152484894,0.5959779024124146
BGC0001478.1,NZ_JNXG01000003.region001,0.4669494926929474,0.3166629672050476
BGC0000248.1,BGC0001719.1,0.20426768064498899,0.5480401515960693
BGC0000166.1,BGC0001812.1,0.298786997795105,0.4533858597278595
BGC0001979.1,BGC0002000.1,0.16242724657058716,0.5969773530960083
BGC0001690.1,BGC0001828.1,0.19040212035179135,0.56364905834198
BGC0000117.1,BGC0001491.1,0.1801220029592514,0.5755921602249146
BGC0000231.1,BGC0000254.1,0.2243567556142807,0.5263368487358093
BGC0000082.1,BGC0001004.1,0.4083582758903504,0.3609708249568939
BGC0000053.1,BGC0000096.1,0.17513449490070346,0.5815092921257019
BGC0000028.1,BGC0000126.1,0.22976653277873996,0.5206603407859802
BGC0000040.1,BGC0000100.1,0.16474007070064545,0.5941181778907776
BGC0000113.1,BGC0001742.1,0.2926835715770721,0.4589976370334625
BGC0000203.1,BGC0002000.1,0.1693125218153,0.5885239839553833
BGC0000239.1,BGC0000256.1,0.16725820302963254,0.5910278558731079
BGC0000061.1,BGC0001619.1,0.19329641759395602,0.5603451132774353
BGC0000262.1,BGC0001723.1,0.3382284045219421,0.4184259176254273
BGC0000235.1,BGC0000239.1,0.26690998673439026,0.4833666682243347
BGC0000061.1,BGC0001523.1,0.22002902626991272,0.5309274792671204
BGC0000113.1,BGC0001046.1,0.1990499347448349,0.5538498759269714
BGC0000086.1,BGC0000117.1,0.1730114370584488,0.5840535759925842
BGC0001700.1,BGC0001709.1,0.22382414340972898,0.5268994569778442
BGC0000105.1,BGC0001670.1,0.2635407745838165,0.4866377711296082
BGC0000058.1,BGC0000162.1,0.1959607005119324,0.557325541973114
BGC0001013.1,BGC0001447.1,0.2122677713632584,0.5392747521400452
BGC0000834.1,BGC0001072.1,0.1621275097131729,0.5973494052886963
BGC0001183.1,BGC0001807.1,0.4428984522819519,0.3344938158988953
BGC0000248.1,BGC0000256.1,0.20633484423160556,0.5457590222358704
BGC0000084.1,BGC0001648.1,0.19009186327457428,0.5640047192573547
BGC0000228.1,BGC0002012.1,0.16523750126361847,0.593505859375
BGC0000058.1,BGC0000060.1,0.17374058067798615,0.5831779837608337
BGC0001064.1,BGC0001357.1,0.6654041409492493,0.18427690863609314
BGC0000082.1,BGC0000162.1,0.4442251920700073,0.3334977924823761
BGC0000029.1,BGC0001003.1,0.23601827025413516,0.5141828656196594
BGC0000166.1,BGC0001200.1,0.2376698851585388,0.5124860405921936
BGC0000108.1,BGC0001012.1,0.185847282409668,0.568899929523468
BGC0000265.1,BGC0001074.1,0.24902495741844174,0.5009759664535522
BGC0000235.1,BGC0002028.1,0.3273661136627197,0.4278408288955689
BGC0000136.1,BGC0000137.1,0.3304087221622467,0.4251880943775177
BGC0000234.1,BGC0001769.1,0.2451662570238113,0.5048573613166809
BGC0000053.1,BGC0001046.1,0.20447976887226105,0.5478056073188782
BGC0000054.1,BGC0000092.1,0.3429540693759918,0.4143772125244141
BGC0000114.1,BGC0001755.1,0.17848312854766846,0.5775273442268372
BGC0000158.1,BGC0000159.1,0.27653470635414124,0.4741343259811402
BGC0000194.1,BGC0001512.1,0.1625325083732605,0.5968468189239502
BGC0000117.1,BGC0001012.1,0.2377854138612747,0.5123675465583801
BGC0000126.1,BGC0001773.1,0.1674804538488388,0.5907562375068665
BGC0000051.1,BGC0000067.1,0.2835322320461273,0.467522531747818
BGC0000094.1,BGC0001694.1,0.2182026505470276,0.5328783392906189
BGC0000018.1,BGC0000166.1,0.5658199191093445,0.2477899640798569
BGC0000067.1,BGC0001293.1,0.17177928984165192,0.5855373740196228
BGC0000097.1,BGC0000108.1,0.1871766597032547,0.5673608183860779
BGC0000228.1,BGC0000248.1,0.4056850969791413,0.3630658686161041
BGC0000954.1,BGC0000988.1,0.19341126084327695,0.5602145195007324
BGC0000349.1,BGC0000423.1,0.18809708952903748,0.5662983655929565
BGC0000028.1,BGC0001770.1,0.16980524361133575,0.5879256725311279
BGC0000109.1,BGC0000116.1,0.18575641512870789,0.5690053105354309
BGC0000159.1,BGC0001348.1,0.19042035937309265,0.5636281967163086
BGC0000149.1,BGC0001619.1,0.16337795555591586,0.5957996249198914
BGC0000272.1,BGC0001384.1,0.2829340398311615,0.4680845737457275
BGC0000018.1,BGC0001348.1,0.1925772726535797,0.5611637234687805
BGC0000094.1,BGC0001046.1,0.1681155562400818,0.5899810194969177
BGC0000248.1,BGC0001376.1,0.21333666145801544,0.5381162166595459
BGC0000221.1,BGC0000236.1,0.213479608297348,0.537961483001709
BGC0000117.1,BGC0000126.1,0.18386180698871613,0.5712088942527771
BGC0000248.1,BGC0000272.1,0.2619876563549042,0.4881527125835418
BGC0000058.1,BGC0001773.1,0.22077836096286774,0.5301294326782227
BGC0000192.1,BGC0001895.1,0.16507256031036374,0.5937087535858154
BGC0000124.1,BGC0001694.1,0.16925948858261108,0.5885884165763855
BGC0000079.1,BGC0000994.1,0.17577658593654633,0.5807428359985352
BGC0000097.1,BGC0001690.1,0.19987675547599792,0.5529242157936096
BGC0000050.1,BGC0001066.1,0.23875848948955536,0.5113707780838013
BGC0001013.1,BGC0001204.1,0.1856176555156708,0.5691663026809692
BGC0001043.1,BGC0001553.1,0.41636765003204346,0.3547344505786896
BGC0000113.1,BGC0001830.1,0.2983309626579285,0.4538031816482544
BGC0000090.1,BGC0001287.1,0.16101855039596558,0.5987288355827332
BGC0000236.1,BGC0001661.1,0.24902479350566864,0.5009761452674866
BGC0000034.1,BGC0001755.1,0.1650620549917221,0.5937216877937317
BGC0000116.1,BGC0001491.1,0.3163306415081024,0.43756720423698425
BGC0000040.1,BGC0000086.1,0.16622760891914368,0.5922898054122925
BGC0000229.1,BGC0001723.1,0.4201408624649048,0.35181725025177
BGC0000109.1,BGC0001773.1,0.2030138075351715,0.5494294762611389
BGC0000126.1,BGC0000157.1,0.24255622923374176,0.5074999928474426
BGC0000097.1,BGC0001908.1,0.1894126832485199,0.5647843480110168
BGC0000126.1,BGC0001342.1,0.23570922017097476,0.5145010352134705
BGC0001342.1,BGC0001348.1,0.17746876180171967,0.5787295699119568
BGC0000061.1,BGC0000125.1,0.16680072247982025,0.5915875434875488
BGC0000059.1,BGC0001653.1,0.18589112162590027,0.5688490867614746
BGC0000100.1,BGC0000144.1,0.17627952992916107,0.5801434516906738
BGC0000029.1,BGC0000125.1,0.16641739010810852,0.5920571088790894
BGC0000050.1,BGC0000157.1,0.20668457448482516,0.5453742742538452
BGC0001661.1,BGC0001895.1,0.21657626330852509,0.5346224308013916
BGC0000050.1,BGC0001349.1,0.1655113697052002,0.593169093132019
BGC0000058.1,BGC0000158.1,0.18232461810112,0.5730051398277283
BGC0000050.1,BGC0000079.1,0.1917250752449036,0.5621357560157776
BGC0000239.1,BGC0001512.1,0.17451339960098267,0.5822519659996033
BGC0000058.1,BGC0001342.1,0.18843171000480646,0.5659127831459045
BGC0000211.1,BGC0000223.1,0.20978780090808868,0.5419740080833435
BGC0000058.1,BGC0001348.1,0.2532097697257996,0.4968004822731018
BGC0000236.1,BGC0002012.1,0.1913491934537888,0.5625652074813843
BGC0000201.1,BGC0001723.1,0.2875703275203705,0.4637441635131836
BGC0000106.1,BGC0001785.1,0.31819412112236023,0.4359130263328552
BGC0000194.1,BGC0001386.1,0.2147173285484314,0.5366239547729492
BGC0000166.1,BGC0001169.1,0.3117914497852325,0.44161710143089294
BGC0000073.1,BGC0001662.1,0.17439106106758118,0.5823984742164612
BGC0000235.1,BGC0002000.1,0.2685023844242096,0.4818278253078461
BGC0000234.1,BGC0001661.1,0.2746966779232025,0.4758848547935486
BGC0000058.1,BGC0000093.1,0.18979458510875705,0.5643457770347595
BGC0000203.1,BGC0000234.1,0.4271572232246399,0.3464273512363434
BGC0000832.1,BGC0000834.1,0.3821832537651062,0.3817902803421021
BGC0000018.1,BGC0000058.1,0.20739856362342834,0.5445896983146667
BGC0001572.1,NZ_JNXG01000003.region001,0.2048902064561844,0.5473520159721375
BGC0001491.1,BGC0001877.1,0.1957161575555801,0.557601809501648
BGC0000204.1,BGC0002000.1,0.16360566020011902,0.5955180525779724
BGC0000018.1,BGC0000123.1,0.19803763926029205,0.5549858212471008
BGC0000166.1,BGC0000167.1,0.23676227033138275,0.5134177803993225
BGC0000061.1,BGC0001932.1,0.1971868723630905,0.555942714214325
BGC0000059.1,BGC0000144.1,0.20165035128593445,0.5509450435638428
BGC0000109.1,BGC0001194.1,0.18972840905189514,0.5644217729568481
BGC0000228.1,BGC0000254.1,0.19477340579032895,0.5586686134338379
BGC0000248.1,BGC0001438.1,0.21050015091896054,0.5411970615386963
BGC0000059.1,BGC0000108.1,0.3198445737361908,0.4344519674777985
BGC0001394.1,BGC0001737.1,0.7477724552154541,0.1352616399526596
BGC0001491.1,BGC0001662.1,0.16652436554431915,0.5919260382652283
BGC0000109.1,BGC0001349.1,0.2214200347661972,0.529447078704834
BGC0000214.1,BGC0000217.1,0.3776282072067261,0.3854853808879852
BGC0000165.1,BGC0001700.1,0.18768329918384552,0.5667756795883179
BGC0000014.1,BGC0000080.1,0.2986207604408264,0.4535379707813263
BGC0000236.1,BGC0000253.1,0.3010355830192566,0.4513328969478607
BGC0000108.1,BGC0001773.1,0.204914391040802,0.5473253130912781
BGC0000018.1,BGC0001931.1,0.22036048769950867,0.5305743217468262
BGC0001022.1,BGC0001737.1,0.3973438143730164,0.3696478605270386
BGC0000067.1,BGC0000074.1,0.5834434628486633,0.23616528511047366
BGC0000052.1,BGC0001477.1,0.17091767489910126,0.5865780711174011
BGC0000073.1,BGC0000151.1,0.20114752650260925,0.5515052676200867
BGC0000109.1,BGC0001495.1,0.1967553049325943,0.5564289093017578
BGC0000234.1,BGC0000253.1,0.35086295008659363,0.40766313672065735
BGC0000268.1,BGC0000272.1,0.2371183186769485,0.5130520462989807
BGC0000002.1,BGC0001011.1,0.16419506072998047,0.5947901010513306
BGC0000158.1,BGC0001653.1,0.16384097933769226,0.5952272415161133
BGC0000193.1,BGC0000212.1,0.2353735864162445,0.5148468613624573
BGC0001012.1,BGC0001523.1,0.21611414849758148,0.5351191759109497
BGC0000248.1,BGC0001675.1,0.19255127012729645,0.5611933469772339
BGC0000028.1,BGC0000050.1,0.1672886461019516,0.5909906625747681
BGC0000231.1,BGC0000245.1,0.21291884779930115,0.5385686755180359
BGC0000126.1,BGC0001200.1,0.1676121950149536,0.5905953049659729
BGC0000239.1,BGC0001366.1,0.235499307513237,0.5147172808647156
BGC0000034.1,BGC0001709.1,0.31064119935035706,0.4426480233669281
BGC0000040.1,BGC0000058.1,0.17807048559188846,0.5780159831047058
BGC0000999.1,BGC0001726.1,0.43625539541244507,0.339503675699234
BGC0000096.1,BGC0002033.1,0.4425268471240997,0.3347730934619904
BGC0000105.1,BGC0001013.1,0.17124873399734494,0.5861778855323792
BGC0000019.1,BGC0001931.1,0.17651872336864471,0.579858660697937
BGC0000053.1,BGC0000123.1,0.17340220510959625,0.5835840702056885
BGC0000018.1,BGC0001830.1,0.318335622549057,0.4357876181602478
BGC0000094.1,BGC0000113.1,0.3117614686489105,0.44164395332336426
BGC0000018.1,BGC0001812.1,0.2877724766731262,0.4635557234287262
BGC0000149.1,BGC0001042.1,0.1688496470451355,0.5890868306159973
BGC0000149.1,BGC0001013.1,0.2682916224002838,0.4820312559604645
BGC0000086.1,BGC0000109.1,0.2093028873205185,0.5425036549568176
BGC0001709.1,BGC0002032.1,0.19903793931007385,0.5538633465766907
BGC0000100.1,BGC0000114.1,0.196730375289917,0.5564570426940918
BGC0000228.1,BGC0001895.1,0.17465859651565552,0.582078218460083
BGC0000058.1,BGC0000148.1,0.2160334140062332,0.5352060794830322
BGC0000272.1,BGC0002016.1,0.25161537528038025,0.4983872175216675
BGC0000115.1,BGC0000144.1,0.16370943188667295,0.5953897833824158
BGC0000051.1,BGC0001003.1,0.1638309806585312,0.5952395796775818
BGC0001348.1,BGC0001770.1,0.16956165432929993,0.5882213711738586
BGC0000268.1,BGC0002028.1,0.1907133162021637,0.5632926225662231
BGC0000073.1,BGC0001773.1,0.2065654844045639,0.5455052256584167
BGC0000208.1,BGC0001513.1,0.2518652081489563,0.4981382787227631
BGC0000268.1,BGC0001960.1,0.18200327455997467,0.5733816027641296
BGC0000241.1,BGC0001693.1,0.5554683208465576,0.25470253825187683
BGC0000114.1,BGC0001011.1,0.19383496046066284,0.5597330927848816
BGC0000236.1,BGC0002016.1,0.16154272854328156,0.5980762243270874
BGC0001619.1,BGC0001856.1,0.1871358305215836,0.56740802526474
BGC0000058.1,BGC0000125.1,0.2551589608192444,0.4948673844337464
BGC0000135.1,BGC0002032.1,0.17271827161312106,0.5844061374664307
BGC0001384.1,BGC0001723.1,0.3738589584827423,0.3885599374771118
BGC0000114.1,BGC0001670.1,0.32204389572143555,0.4325108826160431
BGC0000109.1,BGC0001012.1,0.2623690366744995,0.4877803027629852
BGC0000102.1,BGC0002033.1,0.19166958332061768,0.5621991753578186
BGC0000079.1,BGC0001195.1,0.17546941339969635,0.5811092853546143
BGC0000047.1,BGC0002033.1,0.16803216934204102,0.5900827050209045
BGC0000117.1,BGC0002032.1,0.2307766228914261,0.5196078419685364
BGC0000051.1,BGC0000094.1,0.2877426445484161,0.4635834991931915
BGC0000267.1,BGC0001384.1,0.22924603521823886,0.5212035775184631
BGC0001366.1,BGC0001513.1,0.5299813747406006,0.2720018029212952
BGC0000166.1,BGC0001396.1,0.2662687301635742,0.4839876592159271
BGC0001169.1,BGC0001200.1,0.17659765481948853,0.5797647833824158
BGC0000051.1,BGC0000126.1,0.1779213398694992,0.5781927704811096
BGC0000248.1,BGC0001500.1,0.16808533668518064,0.5900179147720337
BGC0000223.1,BGC0002000.1,0.16315020620822904,0.5960814356803894
BGC0000079.1,BGC0000142.1,0.17303426563739774,0.5840260982513428
BGC0000034.1,BGC0000115.1,0.3064292073249817,0.4464395344257355
BGC0000109.1,BGC0000142.1,0.2018963247537613,0.5506712198257446
BGC0000268.1,BGC0001438.1,0.17785172164440155,0.5782753229141235
BGC0000040.1,BGC0001012.1,0.17637762427330014,0.5800266265869141
BGC0000072.1,BGC0000094.1,0.1892358362674713,0.5649875402450562
BGC0000067.1,BGC0000096.1,0.17499174177646634,0.5816798806190491
BGC0000102.1,BGC0001199.1,0.16194400191307068,0.5975773334503174
BGC0000073.1,BGC0000164.1,0.17231132090091705,0.5848960280418396
BGC0001932.1,BGC0001944.1,0.2671153247356415,0.483167976140976
BGC0000051.1,BGC0001511.1,0.17302680015563965,0.5840350985527039
BGC0001596.1,BGC0001904.1,0.21174325048923487,0.5398443341255188
BGC0000094.1,BGC0002033.1,0.17476382851600647,0.5819523334503174
BGC0000050.1,BGC0001012.1,0.1775122880935669,0.5786779522895813
BGC0000097.1,BGC0001040.1,0.17322808504104614,0.5837932229042053
BGC0000221.1,BGC0001513.1,0.20378847420215607,0.5485706329345703
BGC0000142.1,BGC0001670.1,0.1882336437702179,0.5661410093307495
BGC0001648.1,BGC0001828.1,0.23383580148220065,0.5164343118667603
BGC0000133.1,BGC0001830.1,0.17078545689582825,0.5867380499839783
BGC0000231.1,BGC0000241.1,0.16673901677131653,0.591663122177124
BGC0000028.1,BGC0001348.1,0.5179808735847473,0.2802911102771759
BGC0000053.1,BGC0001199.1,0.17468465864658356,0.5820470452308655
BGC0000126.1,BGC0001204.1,0.17664039134979248,0.5797139406204224
BGC0001435.1,NZ_JNXG01000011.region002,0.22431041300296786,0.5263857841491699
BGC0000124.1,BGC0001580.1,0.18352358043193814,0.5716034770011902
BGC0001622.1,BGC0001762.1,0.17915059626102448,0.5767381191253662
BGC0000113.1,BGC0001770.1,0.165147602558136,0.5936164259910583
BGC0000097.1,BGC0001828.1,0.19909292459487915,0.5538017153739929
BGC0000042.1,BGC0001773.1,0.1709766536951065,0.5865067839622498
BGC0000239.1,BGC0000242.1,0.1660124659538269,0.5925537347793579
BGC0000126.1,BGC0000165.1,0.17848697304725647,0.5775228142738342
BGC0001662.1,BGC0001944.1,0.2636595964431763,0.4865220487117767
BGC0001293.1,BGC0001296.1,0.200940415263176,0.5517362356185913
BGC0000235.1,BGC0000253.1,0.25318291783332825,0.4968271553516388
BGC0000940.1,BGC0000941.1,0.5987363457679749,0.22621944546699524
BGC0000266.1,BGC0001723.1,0.25108250975608826,0.4989186525344849
BGC0001537.1,BGC0001828.1,0.17498449981212616,0.5816885232925415
BGC0000086.1,BGC0000105.1,0.16433396935462952,0.5946187376976013
BGC0000050.1,BGC0000165.1,0.21447736024856567,0.5368829965591431
BGC0000058.1,BGC0000144.1,0.18776671588420868,0.5666794180870056
BGC0000117.1,BGC0001709.1,0.26137810945510864,0.4887484908103943
BGC0000231.1,BGC0001074.1,0.17618152499198916,0.580260157585144
BGC0000275.1,BGC0001512.1,0.20526041090488434,0.5469432473182678
BGC0000195.1,BGC0000225.1,0.2927068769931793,0.4589760899543762
BGC0000125.1,BGC0001491.1,0.1806507408618927,0.5749697089195251
BGC0000218.1,BGC0001851.1,0.17095579206943512,0.5865319967269897
BGC0000267.1,BGC0001723.1,0.3750914335250855,0.3875529170036316
BGC0000989.1,BGC0000991.1,0.9356078505516052,0.03273175656795502
BGC0000166.1,BGC0001052.1,0.25136303901672363,0.4986388385295868
BGC0000114.1,BGC0001040.1,0.17658336460590365,0.5797817707061768
BGC0001012.1,BGC0001709.1,0.20974749326705933,0.5420180559158325
BGC0000142.1,BGC0001349.1,0.2532164752483368,0.496793806552887
BGC0001742.1,BGC0001830.1,0.1885250210762024,0.5658053159713745
BGC0000226.1,BGC0001769.1,0.1694685071706772,0.5883345007896423
BGC0000058.1,BGC0000084.1,0.22933515906333926,0.521110475063324
BGC0000018.1,BGC0001511.1,0.16292771697044373,0.5963569283485413
BGC0000018.1,BGC0000050.1,0.3089323937892914,0.4441831409931183
BGC0000052.1,BGC0001648.1,0.21263661980628967,0.538874626159668
BGC0000149.1,BGC0000164.1,0.17579825222492218,0.5807169675827026
BGC0000267.1,BGC0001895.1,0.25982666015625,0.4902680516242981
BGC0000245.1,BGC0001895.1,0.1908942461013794,0.5630855560302734
BGC0000092.1,BGC0000102.1,0.1639648973941803,0.5950741767883301
